Field ID,Field Mnemonic,Data License Category,Field Type
FS595,BIOFUEL_CPO_CAPACITY,Fundamentals,Real
FS596,BIOFUEL_AREA_PLANTED,Fundamentals,Real
FS597,BIOFUEL_MATURE_AREA_PLANTED,Fundamentals,Real
FS598,BIOFUEL_CPO_EXTRACTION_RATE,Fundamentals,Real
FS599,BIOFUEL_BIODIESEL_CAPACITY,Fundamentals,Real
FS600,BIOFUEL_BIODIESEL_PRODUCTION,Fundamentals,Real
FS601,TOTAL_MONTHLY_CHURN_RATE,Fundamentals,Real
FS602,TOTAL_CABLE_SUBSCRIBERS,Fundamentals,Real
FS603,TOTAL_CABLE_SUBSCRIBER_ADDS,Fundamentals,Real
FS604,TOTAL_CABLE_PENETRATION,Fundamentals,Real
FS605,TOTAL_CABLE_REVENUE,Fundamentals,Real
FS606,VIDEO_ARPU,Fundamentals,Real
FS607,TOTAL_CABLE_HOMES_PASSED,Fundamentals,Real
FS608,BASIC_CABLE_SUBSCRIBER_ADDS,Fundamentals,Real
FS609,BASIC_CABLE_REVENUE,Fundamentals,Real
FS610,BASIC_CABLE_ARPU,Fundamentals,Real
FS611,BASIC_CABLE_HOMES_PASSED,Fundamentals,Real
FS612,DIGITAL_CABLE_SUBSCRIBER_ADDS,Fundamentals,Real
FS613,DIGITAL_CABLE_REVENUE,Fundamentals,Real
FS614,DIGITAL_CABLE_ARPU,Fundamentals,Real
FS615,INTERNET_DATA_SUBSCRIBER_ADDS,Fundamentals,Real
FS616,INTERNET_DATA_REVENUE,Fundamentals,Real
FS617,INTERNET_DATA_ARPU,Fundamentals,Real
FS618,VOIP_REVENUE,Fundamentals,Real
FS619,NET_ACCESS_LINES_ADDITIONS,Fundamentals,Real
FS620,WIRELINE_REVENUE,Fundamentals,Real
FS621,WIRELINE_SERVICE_REVENUE,Fundamentals,Real
FS622,WIRELINE_EQUIPMENT_REVENUE,Fundamentals,Real
FS623,WIRELESS_REVENUE,Fundamentals,Real
FS693,BIOFUEL_FFB_PRODUCTION,Fundamentals,Real
FS694,BIOFUEL_FFB_YIELD_PER_MAT_HECT,Fundamentals,Real
FS695,BIOFUEL_CPO_AVG_PROD_COST,Fundamentals,Real
FS696,BIOFUEL_RUBBER_PRODUCTION,Fundamentals,Real
FS697,BIOFUEL_RUBBER_YIELD_MAT_HECTARE,Fundamentals,Real
FS698,BIOFUEL_PALM_KERN_OIL_EXT_RT,Fundamentals,Real
FS699,BIOFUEL_AVERAGE_PRICE_FFB,Fundamentals,Real
FS700,BIOFUEL_AVERAGE_PRICE_RUBBER,Fundamentals,Real
FS701,BIOFUEL_TOTAL_TITLED_AREA,Fundamentals,Real
FS718,INVENTORY_PER_SQ_FOOT,Fundamentals,Real
FS719,INVENTORY_PER_STORE,Fundamentals,Real
FS720,FORESTRY_TOTAL_ACREAGE,Fundamentals,Real
FS721,FORESTRY_ACRES_OWNED,Fundamentals,Real
FS722,FORESTRY_WOOD_INTAKE,Fundamentals,Real
FS723,FORESTRY_LOG_PRODUCTION,Fundamentals,Real
FS724,FORESTRY_LOGS_SOLD,Fundamentals,Real
FS725,FORESTRY_LUMBER_MILLS,Fundamentals,Real
FS729,FORESTRY_PULP_CAPACITY,Fundamentals,Real
FS730,FORESTRY_PULP_PRODUCTION,Fundamentals,Real
FS731,FORESTRY_PULP_SOLD,Fundamentals,Real
FS732,FORESTRY_PULP_MILLS,Fundamentals,Real
FS733,FORESTRY_PAPER_CAPACITY,Fundamentals,Real
FS734,FORESTRY_PAPER_PRODUCTION,Fundamentals,Real
FS735,FORESTRY_PAPER_SOLD,Fundamentals,Real
FS736,FORESTRY_NEWSPRINT_SOLD,Fundamentals,Real
FS737,FORESTRY_PAPER_MILLS,Fundamentals,Real
FS741,FORESTRY_PAPER_PACK_MILLS,Fundamentals,Real
FS742,FORESTRY_CONVERTING_FACILITIES,Fundamentals,Real
FS743,FORESTRY_INHOUSE_ENERGY_%,Fundamentals,Real
FS745,FORESTRY_PULP_UTILIZATION,Fundamentals,Real
FS746,FORESTRY_PAPER_UTILIZATION,Fundamentals,Real
FS748,BIOTECH_%_REVENUE_WHOLESALERS,Fundamentals,Real
FS749,BIOTECH_PHASE_1,Fundamentals,Real
FS750,BIOTECH_PHASE_2,Fundamentals,Real
FS751,BIOTECH_PHASE_3,Fundamentals,Real
FS752,BIOTECH_TOTAL_PATENTS,Fundamentals,Real
FS753,BIOTECH_PATENTS_PENDING,Fundamentals,Real
FS754,BIOTECH_R&D_STAFF,Fundamentals,Real
FS755,BIOTECH_MANUFACTURING_STAFF,Fundamentals,Real
FS756,BIOTECH_PHDS,Fundamentals,Real
FS757,CHEMICALS_POTASH_CAPACITY,Fundamentals,Real
FS758,CHEMICALS_POTASH_PRODUCTION,Fundamentals,Real
FS759,CHEMICALS_POTASH_SOLD,Fundamentals,Real
FS760,CHEMICALS_POTASH_PRICE,Fundamentals,Real
FS761,CHEMICALS_NITROGEN_CAPACITY,Fundamentals,Real
FS762,CHEMICALS_NITROGEN_PRODUCTION,Fundamentals,Real
FS763,CHEMICALS_NITROGEN_SOLD,Fundamentals,Real
FS764,CHEMICALS_NITROGEN_PRICE,Fundamentals,Real
FS765,CHEMICALS_PHOSPHATE_CAPACITY,Fundamentals,Real
FS766,CHEMICALS_PHOSPHATE_PRODUCTION,Fundamentals,Real
FS767,CHEMICALS_PHOSPHATE_SOLD,Fundamentals,Real
FS768,CHEMICALS_PHOSPHATE_PRICE,Fundamentals,Real
FS769,CHEMICALS_METHANOL_CAPACITY,Fundamentals,Real
FS770,CHEMICALS_METHANOL_PRODUCTION,Fundamentals,Real
FS771,CHEMICALS_METHANOL_SOLD,Fundamentals,Real
FS772,CHEMICALS_METHANOL_PRICE,Fundamentals,Real
FS773,AGRO_FACILITIES,Fundamentals,Real
FS774,AGRO_PRODUCTION_CAPACITY,Fundamentals,Real
FS775,AGRICULTURAL_PRODUCE,Fundamentals,Real
FS776,CIGARETTE_SALES_VOLUME,Fundamentals,Real
FS777,BIOMASS_HARVESTED,Fundamentals,Real
FS778,BIOMASS_IN_THE_SEA,Fundamentals,Real
FS779,SHIPPING_FLEET,Fundamentals,Real
FS780,SHIPPING_DEADWEIGHT_TONNAGE,Fundamentals,Real
FS781,SHIPPING_FLEET_AVERAGE_AGE,Fundamentals,Real
FS782,SHIPPING_TEU_CAPACITY,Fundamentals,Real
FS783,SHIPPING_NEWBUILDINGS,Fundamentals,Real
FS784,SHIPPING_FLEET_CALENDAR_DAYS,Fundamentals,Real
FS785,SHIPPING_FLEET_VOYAGE_DAYS,Fundamentals,Real
FS786,SHIPPING_FLEET_UTILIZATION,Fundamentals,Real
FS787,SHIPPING_TCE,Fundamentals,Real
FS788,SHIPPING_DIRECT_VOE,Fundamentals,Real
FS789,SHIPPING_SEAGOING_PERSONNEL,Fundamentals,Real
FS790,ENTERT_GAMING_REVENUE,Fundamentals,Real
FS791,ENTERT_ONLINE_SPORTS_BETS,Fundamentals,Real
FS792,ENTERT_ONLINE_CASINO_BETS,Fundamentals,Real
FS793,ENTERT_ONLINE_POKER_BETS,Fundamentals,Real
FS794,ENTERT_ONLINE_PLAYERS,Fundamentals,Real
FS795,ENTERT_ONLINE_BETS,Fundamentals,Real
FS796,ENTERT_CASINOS,Fundamentals,Real
FS797,ENTERT_TABLES,Fundamentals,Real
FS798,ENTERT_TABLE_DROP,Fundamentals,Real
FS799,ENTERT_TABLE_WINNINGS,Fundamentals,Real
FS800,ENTERT_TABLE_WIN_%,Fundamentals,Real
FS801,ENTERT_SLOTS,Fundamentals,Real
FS802,ENTERT_SLOTS_HANDLE,Fundamentals,Real
FS803,ENTERT_SLOTS_WINNINGS,Fundamentals,Real
FS804,ENTERT_SLOTS_WIN_%,Fundamentals,Real
FS805,ENTERT_RACETRACKS,Fundamentals,Real
FS806,ENTERT_LIVE_RACE_DAYS,Fundamentals,Real
FS807,ENTERT_RACING_HANDLE,Fundamentals,Real
FS808,ENTERT_RACING_REVENUES,Fundamentals,Real
FS809,ENTERT_RACING_COMMISSION_%,Fundamentals,Real
FS810,ENTERT_THEATERS,Fundamentals,Real
FS811,ENTERT_SCREENS,Fundamentals,Real
FS812,ENTERT_MOVIE_ATTENDANCE,Fundamentals,Real
FS813,ENTERT_SCREENS_PER_LOCATION,Fundamentals,Real
FS814,ENTERT_REVENUE_PER_SCREEN,Fundamentals,Real
FS815,ENTERT_REVENUE_PER_PATRON,Fundamentals,Real
FS816,ENTERT_AVG_TICKET_PRICE,Fundamentals,Real
FS817,ENTERT_CONCESSIONS_PER_PATRON,Fundamentals,Real
FS818,ENTERT_THEME_PARKS,Fundamentals,Real
FS819,ENTERT_THEME_PARK_ATTENDANCE,Fundamentals,Real
FS820,MGD_CARE_MEDICAL_CARE_RATIO,Fundamentals,Real
FS821,MGD_CARE_SG&A_RATIO,Fundamentals,Real
FS822,MGD_CARE_MEDICAL_COST_TREND,Fundamentals,Real
FS823,MGD_CARE_OPERATING_COST_RATIO,Fundamentals,Real
FS824,MGD_CARE_MEMBERS,Fundamentals,Real
FS825,MGD_CARE_NETWORK_PHYSICIANS,Fundamentals,Real
FS826,MGD_CARE_NETWORK_HOSPITALS,Fundamentals,Real
FS827,MGD_CARE_ANNUAL_CLAIMS,Fundamentals,Real
FS828,MGD_CARE_DAYS_IN_CLAIMS_PAYABLE,Fundamentals,Real
FS829,MGD_CARE_PREMIUMS_PMPM,Fundamentals,Real
FS830,MGD_CARE_COSTS_PMPM,Fundamentals,Real
FS836,CONST_BACKLOG,Fundamentals,Real
FS837,CONST_BACKLOG_DOMESTIC,Fundamentals,Real
FS838,CONST_BACKLOG_INTL,Fundamentals,Real
FS839,CONST_NEW_AWARDS,Fundamentals,Real
FS840,CONST_NEW_AWARDS_DOMESTIC,Fundamentals,Real
FS841,CONST_NEW_AWARDS_INTL,Fundamentals,Real
FS842,CONST_BACKLOG_PRIVATE,Fundamentals,Real
FS843,CONST_BACKLOG_PUBLIC,Fundamentals,Real
FS844,RE_PROPERTIES_RESIDENTIAL,Fundamentals,Real
FS845,RE_PROPERTIES_COMMERCIAL,Fundamentals,Real
FS846,RE_VACANCY_RATE_RESIDENTIAL,Fundamentals,Real
FS847,RE_VACANCY_RATE_COMMERCIAL,Fundamentals,Real
FS848,RE_FLOOR_SPACE_RESIDENTIAL,Fundamentals,Real
FS849,RE_FLOOR_SPACE_COMMERCIAL,Fundamentals,Real
FS850,RE_NNNAV,Fundamentals,Real
FS851,RE_NAV_BEFORE_DEFERRED_TAX,Fundamentals,Real
FS852,RE_AVERAGE_LEASE_TERM,Fundamentals,Real
FS853,INTERNET_UNIQUE_VISITORS,Fundamentals,Real
FS854,INTERNET_PAGE_VIEWS,Fundamentals,Real
FS855,ADVERTISING_REVENUE,Fundamentals,Real
FS856,COST_OF_ADVERTISING_REVENUE,Fundamentals,Real
FS857,INTERNET_TRAFFIC_ACQ_COSTS,Fundamentals,Real
FS859,INTERNET_GMV,Fundamentals,Real
FS860,INTERNET_DIRECT_REVENUE,Fundamentals,Real
FS861,INTERNET_INDIRECT_REVENUE,Fundamentals,Real
FS862,INTERNET_GROSS_BOOKINGS,Fundamentals,Real
FS863,INTERNET_AIRLINE_TICKETS_SOLD,Fundamentals,Real
FS864,INTERNET_HOTEL_ROOM_NIGHTS,Fundamentals,Real
FS865,INTERNET_RENTAL_CAR_DAYS,Fundamentals,Real
FS866,PIPELINE_LENGTH,Fundamentals,Real
FS867,PIPELINE_TRANSPORT_CAPACITY_OIL,Fundamentals,Real
FS868,PIPELINE_TRANSPORT_CAPACITY_GAS,Fundamentals,Real
FS869,PIPELINE_THROUGHPUT_OIL,Fundamentals,Real
FS870,PIPELINE_THROUGHPUT_GAS,Fundamentals,Real
FS871,PIPELINE_UTILIZATION,Fundamentals,Real
FS872,PIPELINE_STORAGE_CAPACITY_OIL,Fundamentals,Real
FS873,PIPELINE_STORAGE_CAPACITY_GAS,Fundamentals,Real
FS874,PIPELINE_DELIVERY_POINTS_OIL,Fundamentals,Real
FS875,PIPELINE_DELIVERY_POINTS_GAS,Fundamentals,Real
FS876,SEMICON_CAPACITY,Fundamentals,Real
FS877,SEMICON_PRODUCTION,Fundamentals,Real
FS878,SEMICON_SALES,Fundamentals,Real
FS879,SEMICON_UTILIZATION,Fundamentals,Real
FS880,SEMICON_BOOKINGS,Fundamentals,Real
FS881,SEMICON_SHIPMENTS,Fundamentals,Real
FS882,STEEL_CAPACITY,Fundamentals,Real
FS883,STEEL_PRODUCTION,Fundamentals,Real
FS884,STEEL_HOT_ROLLED_SHEETS,Fundamentals,Real
FS885,STEEL_COLD_ROLLED_SHEETS,Fundamentals,Real
FS886,STEEL_SHIPMENTS,Fundamentals,Real
FS887,STEEL_CAPACITY_UTILIZATION,Fundamentals,Real
FS888,STEEL_REALIZED_PRICE,Fundamentals,Real
FS889,STEEL_UNIT_COST,Fundamentals,Real
FS890,STEEL_IRON_ORE_UTILIZED,Fundamentals,Real
FS891,STEEL_SCRAP_UTILIZED,Fundamentals,Real
FS892,STEEL_SCRAP_COST,Fundamentals,Real
FS893,STEEL_COKE_UTILIZED,Fundamentals,Real
FS894,STEEL_COAL_UTILIZED,Fundamentals,Real
FS895,COMPUTER_PC_UNITS_SHIPPED,Fundamentals,Real
FS896,COMPUTER_PORTABLE_UNITS_SOLD,Fundamentals,Real
FS897,COMPUTER_DESKTOP_UNITS_SOLD,Fundamentals,Real
FS898,COMPUTER_PC_UNITS_SOLD,Fundamentals,Real
FS899,COMPUTER_PC_ASP,Fundamentals,Real
FS900,COMPUTER_HANDHELD_UNITS_SOLD,Fundamentals,Real
FS901,COMPUTER_HANDHELD_ASP,Fundamentals,Real
FS902,TRUCKING_FLEET,Fundamentals,Real
FS903,TRUCKING_TRACTORS_OWNED,Fundamentals,Real
FS904,TRUCKING_TRAILERS_OWNED,Fundamentals,Real
FS905,TRUCKING_TRACTORS_LEASED,Fundamentals,Real
FS906,TRUCKING_TRAILERS_LEASED,Fundamentals,Real
FS907,TRUCKING_DRIVERS,Fundamentals,Real
FS908,TRUCKING_LOADS,Fundamentals,Real
FS909,TRUCKING_AVG_LOAD,Fundamentals,Real
FS910,TRUCKING_AVG_HAUL,Fundamentals,Real
FS911,TRUCKING_REVENUE_TRACTOR_WEEK,Fundamentals,Real
FS912,TRUCKING_REVENUE_PER_MILE,Fundamentals,Real
FS913,REFINING_GASOLINE,Fundamentals,Real
FS914,REFINING_DISTILLATES,Fundamentals,Real
FS915,REFINING_LUBRICANTS,Fundamentals,Real
FS916,REFINING_PETROCHEMICALS,Fundamentals,Real
FS917,REFINING_DIESEL,Fundamentals,Real
FS918,REFINING_OTHER,Fundamentals,Real
FS919,REFINING_MARGIN_BBL,Fundamentals,Real
FS920,MINING_GOLD_SOLD,Fundamentals,Real
FS921,MINING_GOLD_CASH_COSTS_COPROD,Fundamentals,Real
FS922,MINING_GOLD_PRODUCTION_GRADE,Fundamentals,Real
FS923,MINING_GOLD_PRODUCTION_RECOV_PCT,Fundamentals,Real
FS924,MINING_GOLD_ORE_MINED,Fundamentals,Real
FS925,MINING_GOLD_EQUIV_PROD_ACTUAL,Fundamentals,Real
FS926,MINING_GOLD_EQUIV_PROD_PLANNED,Fundamentals,Real
FS927,MINING_GOLD_EQUIV_SOLD,Fundamentals,Real
FS928,MINING_SILVER_SOLD,Fundamentals,Real
FS929,MINING_SILVER_CASH_COSTS_COPROD,Fundamentals,Real
FS930,MINING_SILVER_PRODUCTION_GRADE,Fundamentals,Real
FS931,MINING_SILVER_PROD_RECOV_PCT,Fundamentals,Real
FS932,MINING_SILVER_ORE_MINED,Fundamentals,Real
FS933,MINING_COPPER_SOLD,Fundamentals,Real
FS934,MINING_COPPER_CASH_COSTS_COPROD,Fundamentals,Real
FS935,MINING_COPPER_PRODUCTION_GRADE,Fundamentals,Real
FS936,MINING_COPPER_PROD_RECOV_PCT,Fundamentals,Real
FS937,MINING_COPPER_ORE_MINED,Fundamentals,Real
FS938,REFINING_REFINERY_CAPACITY,Fundamentals,Real
FS939,REFINING_REFINERY_THROUGHPUT,Fundamentals,Real
FS940,REFINING_NUMBER_OF_REFINERIES,Fundamentals,Real
FS941,CONTAINER_SHIPPING_VOL,Fundamentals,Real
FS942,CONTAINER_SHIPPING_AVG_REVENUE,Fundamentals,Real
FS943,CONTAINER_SHIPPING_LOAD_FACTOR,Fundamentals,Real
FS944,AIRLINE_CARGO_LOAD_FACTOR,Fundamentals,Real
FS945,SMOKELESS_TOBACCO_SALES_VOLUME,Fundamentals,Real
FS946,EXCISE_TAXES_TOBACCO,Fundamentals,Real
FX001,FXOPT_OPTION_TYPE,Derived Data,Character
FX002,FXOPT_EXERCISE_STYLE,Derived Data,Character
FX003,DIRECTION,Derived Data,Character
FX004,FXOPT_CALLPUT,Derived Data,Character
FX005,FXOPT_CALLPUT_CCY,Derived Data,Character
FX006,FXOPT_MATURITY,Derived Data,Character
FX007,FXOPT_EXPIRY_DATE,Derived Data,Date
FX008,FXOPT_EXPIRY_DAYS,Derived Data,Integer
FX009,FXOPT_DELIVERY_DATE,Derived Data,Date
FX010,FXOPT_DELIVERY_DAYS,Derived Data,Integer
FX011,FXOPT_STRIKE,Derived Data,Real
FX012,FXOPT_STRIKE_VERSUS,Derived Data,Character
FX013,FXOPT_STRIKE_PERCENTAGE,Derived Data,Character
FX014,FXOPT_NOTIONAL,Derived Data,Real
FX015,FXOPT_NOTIONAL_CCY,Derived Data,Character
FX016,FXOPT_MODEL,Derived Data,Character
FX017,FXOPT_VOLATILITY,Derived Data,Real
FX018,FXOPT_POINTS,Derived Data,Real
FX019,FXOPT_FORWARD,Derived Data,Real
FX020,FXOPT_BASE_DEPO_RATE,Derived Data,Real
FX021,FXOPT_BASE_DEPO_UNITS,Derived Data,Character
FX022,FXOPT_COMMODITY_DEPO_RATE,Derived Data,Real
FX023,FXOPT_COMMODITY_DEPO_UNITS,Derived Data,Character
FX024,FXOPT_VOL_OF_VOL,Derived Data,Real
FX025,FXOPT_CORRELATION,Derived Data,Real
FX026,FXOPT_INITIAL_VARIANCE,Derived Data,Real
FX027,FXOPT_LONGRUN_VARIANCE,Derived Data,Real
FX028,FXOPT_MEAN_REVERSION,Derived Data,Real
FX036,FXOPT_BARRIER_TYP,Security Master,Character
FX040,FXOPT_BASE_CCY,Derived Data,Character
FX041,FXOPT_COMMODITY_CCY,Derived Data,Character
FX042,FXOPT_TRADE_DATE,Derived Data,Date
FX043,OPT_TRADE_TIME,Derived Data,Character
FX044,FXOPT_PREMIUM_DT,Derived Data,Date
FX045,FXOPT_CUT_TIME,Derived Data,Character
FX046,FXOPT_SPOT_FXRATE,Derived Data,Real
FX047,OPT_NUMBER_OF_LEGS,Derived Data,Integer
FX048,FXOPT_STRATEGY,Derived Data,Character
FX049,FXOPT_VOLSURFACE_NAME,Derived Data,Character
FX050,FXOPT_VOLSURFACE_SIDE,Derived Data,Character
FX051,FXOPT_VV_25D_BF_VOL,Derived Data,Real
FX052,FXOPT_VV_25D_RR_VOL,Derived Data,Real
FX053,FXOPT_FIRST_EXERCISE_DT,Security Master,Date
FX054,FXOPT_LAST_EXERCISE_DT,Security Master,Date
FX055,FXOPT_DELIVERY_TYP,Security Master,Character
FX056,FXOPT_NUMBER_OF_STRIPLETS,Security Master,Integer
FX057,FXOPT_BID_ASK_VOL_SPREAD,Derived Data,Real
FX058,FXOPT_SIDE_VOL,Derived Data,Real
FX059,FXOPT_VALUATION_CONVENTION,Security Master,Character
FX060,FXOPT_PRICE,Derived Data,Real
FX061,FXOPT_PRICE_CCY,Derived Data,Character
FX062,FXOPT_PREMIUM,Derived Data,Real
FX063,FXOPT_DELTA,Derived Data,Real
FX064,FXOPT_SPOT_HEDGE,Derived Data,Real
FX065,FXOPT_SPOT_HEDGE_CCY,Derived Data,Character
FX066,FXOPT_GAMMA,Derived Data,Real
FX067,FXOPT_VEGA,Derived Data,Real
FX068,FXOPT_THETA,Derived Data,Real
FX069,OPT_RHO,Derived Data,Real
FX070,FXOPT_VOMMA,Derived Data,Real
FX071,FXOPT_VANNA,Derived Data,Real
FX072,FXOPT_LEG_IDS,Derived Data,Bulk Format
FX073,FXOPT_USE_MARKET_DATA,Derived Data,Character
FX078,FXOPT_EXPIRATION_CITY,Security Master,Character
FX079,FXOPT_UTC_CUTOFF,Security Master,Character
FX080,FXOPT_TX_SHORT_NAME,Security Master,Character
FX081,FXOPT_TX_LONG_NAME,Security Master,Long Character
FX082,FXOPT_TIME_ZONE,Security Master,Character
FX096,FXOPT_COMP_CALLPUT,Security Master,Character
FX097,FXOPT_COMP_EXPIRY_DT,Security Master,Date
FX098,FXOPT_COMP_DELIVERY_DT,Security Master,Date
FX099,FXOPT_COMP_STRIKE,Security Master,Real
FX100,FXOPT_COMP_STRIKE_CRNCY,Security Master,Character
FX101,FXOPT_NUM_OF_SEQ_BARRIERS,Security Master,Integer
FX102,FXOPT_SEQ_BARR_CROSS_DIR,Security Master,Bulk Format
FX103,FXOPT_SEQ_BARR_CROSS_EFF,Security Master,Bulk Format
FX104,FXOPT_SEQ_BARR_LEVEL,Security Master,Bulk Format
FX105,FXOPT_SEQ_BARR_REBATE,Security Master,Bulk Format
FX106,FXOPT_SIR_BASE_MEAN_REV,Security Master,Real
FX107,FXOPT_SIR_BASE_SHORT_VOL,Security Master,Real
FX108,FXOPT_SIR_COMM_MEAN_REV,Security Master,Real
FX109,FXOPT_SIR_COMM_SHORT_VOL,Security Master,Real
FX110,FXOPT_SIR_FX_VOL,Security Master,Real
FX111,FXOPT_SIR_BASE_FX_CORR,Security Master,Real
FX112,FXOPT_SIR_COMM_FX_CORR,Security Master,Real
FX113,FXOPT_SIR_BASE_COMM_CORR,Security Master,Real
FX114,FXOPT_EXOTIC_TYPE,Security Master,Character
FX115,FXOPT_SAMPLE_FREQ,Security Master,Character
FX116,FXOPT_SAMPLE_START_DT,Security Master,Date
FX117,FXOPT_SAMPLE_END_DT,Security Master,Date
FX118,ACCUM_AMT,Security Master,Real
FX119,FXOPT_CURR_AVG,Security Master,Real
FX122,USD_CROSS_RT_PX,Security Master,Boolean
FX123,ONSHORE_OFFSHORE,Security Master,Character
FX124,NON_NOTIONAL_CCY,Security Master,Character
HS001,HIGH_52WEEK,End of Day Pricing,Price
HS002,LOW_52WEEK,End of Day Pricing,Price
HS003,HIGH_DT_52WEEK,End of Day Pricing,Date
HS004,LOW_DT_52WEEK,End of Day Pricing,Date
HS005,VOLUME_AVG_5D,Derived Data,Real
HS006,VOLUME_PREV_5D,Derived Data,Real
HS007,VOLUME_AVG_20D,Derived Data,Real
HS008,VOLUME_PCT_5_20,Derived Data,Real
HS009,VOLUME_AVG_5D_CALL,Derived Data,Real
HS010,VOLUME_AVG_5D_PUT,Derived Data,Real
HS011,VOLUME_AVG_20D_CALL,Derived Data,Real
HS012,VOLUME_AVG_20D_PUT,Derived Data,Real
HS013,VOLUME_AVG_90D,Derived Data,Real
HS014,CHG_NET_HIGH_52WEEK,Derived Data,Price
HS015,CHG_PCT_HIGH_52WEEK,Derived Data,Real
HS016,CHG_NET_LOW_52WEEK,Derived Data,Price
HS017,CHG_PCT_LOW_52WEEK,Derived Data,Real
HS018,VOLUME_PCT_5_20_NET,Derived Data,Real
HS019,VOLUME_AVG_10D,Derived Data,Real
HS020,VOLUME_AVG_30D,Derived Data,Real
HS021,VOLUME_AVG_3M,Derived Data,Real
HS022,VOLUME_AVG_6M,Derived Data,Real
HS023,VOLUME_AVG_100D,Derived Data,Real
HS025,AVG_DAILY_VALUE_TRADED_5D,Derived Data,Real
HS026,AVG_DAILY_VALUE_TRADED_20D,Derived Data,Real
HS027,AVG_DAILY_VALUE_TRADED_3M,Derived Data,Real
HS028,AVG_DAILY_VALUE_TRADED_6M,Derived Data,Real
HS029,HIGH_30D,End of Day Pricing,Price
HS030,HIGH_LIFETIME,End of Day Pricing,Price
HS031,LOW_LIFETIME,End of Day Pricing,Price
HS032,LOW_30D,End of Day Pricing,Price
HS033,INDX_TRADED_VAL_AVG_5D,Derived Data,Real
HS034,INDX_TRADED_VAL_AVG_10D,Derived Data,Real
HS035,INDX_TRADED_VAL_AVG_20D,Derived Data,Real
HS036,INDX_TRADED_VAL_AVG_30D,Derived Data,Real
HS037,INDX_TRADED_VAL_AVG_3M,Derived Data,Real
HS038,INDX_TRADED_VAL_AVG_6M,Derived Data,Real
HS039,INDX_TRADED_VAL_AVG_100D,Derived Data,Real
HS040,INDX_TRADED_VAL_AVG_90D,Derived Data,Real
HS041,INSIDER_HOLDING,Derived Data,Bulk Format
HS042,INSIDER_MONTHLY_TRANSACTION,Derived Data,Bulk Format
HS043,VOLUME_AVG_40D,Derived Data,Real
HS055,VOLUME_AVG_5D_TOTAL,Derived Data,Real
HS097,VOLUME_AVG_20D_TOTAL,Derived Data,Real
HT001,MOV_AVG_30D,Derived Data,Real
HT002,MOV_AVG_60D,Derived Data,Real
HT003,MOV_AVG_200D,Derived Data,Real
HT004,RSI_9D,Derived Data,Real
HT005,RSI_14D,Derived Data,Real
HT006,RSI_30D,Derived Data,Real
HT007,RSI_3D,Derived Data,Real
HT008,CHG_NET_MOV_AVG_30D,Derived Data,Real
HT009,CHG_PCT_MOV_AVG_30D,Derived Data,Real
HT010,CHG_NET_MOV_AVG_60D,Derived Data,Real
HT011,CHG_PCT_MOV_AVG_60D,Derived Data,Real
HT012,CHG_NET_MOV_AVG_200D,Derived Data,Real
HT013,CHG_PCT_MOV_AVG_200D,Derived Data,Real
HT014,MOV_AVG_5D,Derived Data,Real
HT015,CHG_NET_MOV_AVG_5D,Derived Data,Real
HT016,CHG_PCT_MOV_AVG_5D,Derived Data,Real
HT017,MOV_AVG_10D,Derived Data,Real
HT018,CHG_NET_MOV_AVG_10D,Derived Data,Real
HT019,CHG_PCT_MOV_AVG_10D,Derived Data,Real
HT020,MOV_AVG_20D,Derived Data,Real
HT021,CHG_NET_MOV_AVG_20D,Derived Data,Real
HT022,CHG_PCT_MOV_AVG_20D,Derived Data,Real
HT023,MOV_AVG_40D,Derived Data,Real
HT024,CHG_NET_MOV_AVG_40D,Derived Data,Real
HT025,CHG_PCT_MOV_AVG_40D,Derived Data,Real
HT026,MOV_AVG_50D,Derived Data,Real
HT027,CHG_NET_MOV_AVG_50D,Derived Data,Real
HT028,CHG_PCT_MOV_AVG_50D,Derived Data,Real
HT029,MOV_AVG_100D,Derived Data,Real
HT030,CHG_NET_MOV_AVG_100D,Derived Data,Real
HT031,CHG_PCT_MOV_AVG_100D,Derived Data,Real
HT032,PTPS_SAR,Derived Data,Real
HT033,DMI_DIP,Derived Data,Real
HT034,DMI_DIM,Derived Data,Real
HT035,DMI_ADX,Derived Data,Real
HT036,DMI_ADXR,Derived Data,Real
HT037,KAOS_25D,Derived Data,Real
HT038,KAOS_50D,Derived Data,Real
HT039,EQY_STATS_LAST_UPDATE,Derived Data,Date
HT040,EQY_WLPR,Derived Data,Real
HT041,EQY_BOLLINGER_UPPER,Derived Data,Real
HT042,EQY_BOLLINGER_MID,Derived Data,Real
HT043,EQY_BOLLINGER_LOWER,Derived Data,Real
HT044,MACD1,Derived Data,Real
HT045,MACD_SIGNAL,Derived Data,Real
HT046,MACD2,Derived Data,Real
HT047,MOV_AVG_260D,Derived Data,Price
HT048,CHG_NET_MOV_AVG_260D,Derived Data,Price
HT049,CHG_PCT_MOV_AVG_260D,Derived Data,Real
HT050,MOV_AVG_120D,Derived Data,Real
HT051,CHG_NET_MOV_AVG_120D,Derived Data,Real
HT052,CHG_PCT_MOV_AVG_120D,Derived Data,Real
HT053,MOV_AVG_180D,Derived Data,Real
HT054,PCT_K,Derived Data,Real
HT055,PCT_D,Derived Data,Real
HT056,PCT_DS,Derived Data,Real
